id_resena,autor,estrellas,fecha,texto,respuesta_dueno
ChdDSUhNMG9nS0VJQ0FnSUNnaXM3TDF3RRAB,Agazio Garzaniti,5,Fecha de edición: Hace 7 años,Soy cliente de toda la vida. Hay que ir con tiempo. Exelente atencion.,
ChdDSUhNMG9nS0VJQ0FnSUNnaDVUeXl3RRAB,Angelito,5,Fecha de edición: Hace 8 años,"Rapidos y eficaces
Buen precio",
ChdDSUhNMG9nS0VJQ0FnSUNRb1pfeWlBRRAB,Jorge Palacios,5,Fecha de edición: Hace un mes,"Placas para muebles,
casi todo para el carpintero !!","Muchas gracias por tu reseña! La calidad y la precisión son nuestros pilares, así que nos pone felices leer tu experiencia. ¡Saludos!"
ChZDSUhNMG9nS0VJQ0FnSUR3clBHZk93EAE,Carlos A Albamonte,5,Fecha de edición: Hace un mes,"Buena atención, siempre muy atentos y predispuestos todos los empleados.",Qué linda reseña! Nos da mucha energía para seguir dando lo mejor cada día. ¡Gracias por formar parte de nuestra comunidad!
ChZDSUhNMG9nS0VJQ0FnSUNBNXNHOGRnEAE,Ezequiel Iván Sánchez,5,Hace 10 años,,
ChZDSUhNMG9nS0VJQ0FnSURicU5xSWJREAE,Marcelo Sebastián Toledo,5,Hace 2 años,Muy buena atención!!! Muchas gracias por todo!!!,Un gusto enorme atenderte! Agradecemos mucho tu recomendación y tu tiempo para calificarnos. ¡Hasta pronto!
ChZDSUhNMG9nS0VJQ0FnSURMeU8zZmVBEAE,Laura Alvarez,5,Hace 2 años,Encontré todo y muy buena calidad y prolijos los cortes.. gracias,Agradecemos de corazón tu mensaje! Saber que te fuiste conforme nos llena de satisfacción. ¡Te esperamos pronto de vuelta!
ChZDSUhNMG9nS0VJQ0FnSURMeU5XR1VnEAE,Maca Drago,5,Hace 2 años,Excelente atención y conseguí todo lo que necesitaba. Buenos precios!,Agradecemos enormemente tu mensaje! Saber que el trato recibido fue de tu agrado es nuestra mejor recompensa. ¡Te esperamos de nuevo!
ChdDSUhNMG9nS0VJQ0FnSURMMEotUmlRRRAB,Juliana Báez,5,Hace 2 años,"Excelente lugar, tiene de todo y la atención muy buena, recomiendo!! La cajera es una genia! Volveremos",Qué gran alegría ver tu reseña! Agradecemos un montón que sigas apostando por nosotros día a día. ¡Hasta la próxima!
ChdDSUhNMG9nS0VJQ0FnSURMMFBlN2lRRRAB,Ramiro Juarez,5,Hace 2 años,"Buena atención al público, encontré todo lo que necesitaba y a la hora de pagar la cajera te cobra rápido sin hacerte perder tiempo.",Muchas gracias por tu calificación! Nos alegra saber que tuviste una gran experiencia con nosotros. ¡Saludos!
ChdDSUhNMG9nS0VJQ0FnSUNqOC1tajJBRRAB,Julia Bisignano,5,Hace 2 años,,Gracias por las estrellas y la buena onda! Acá estamos para cuando decidas volver. ¡Que tengas un excelente día!
Ci9DQUlRQUNvZENodHljRjlvT2xsbFVFSndXVUZwY0RSUlNVeDFOVFpXZURGR2RFRRAB,Ariel Invenenato,5,Hace 2 meses,Excelente servicio de corte..pegado de canto y la atención es excelente..pitu que esta en atención y entrega de herrajes es un crack..,Muchas gracias por destacar nuestro equipo. Para nosotros la buena atención es prioridad y nos alegra que lo hayas notado. ¡A disfrutarlo!
Ci9DQUlRQUNvZENodHljRjlvT2pac2NXMDRURFZXZW5oWlQyUjZYMHcxZWpJNGEwRRAB,Maxi Ferreyra,5,Hace 2 horas,Muy bueno exelente atención,Muchas gracias por tu reseña y por elegirnos! Nos alegra enorme saber que tuviste una gran experiencia. ¡Te esperamos pronto de vuelta!
Ci9DQUlRQUNvZENodHljRjlvT2pWSGJsZFNTRGxNV0dFdFdWRldUWFZQUjFGVGFHYxAB,Jose Luis Lucero,5,Hace 2 horas,Buena gente. Y muy buena atención,Qué bueno saber que te atendimos como te merecés! Agradecemos un montón tu comentario y el tiempo que le dedicaste. ¡Hasta pronto!
ChZDSUhNMG9nS0VJQ0FnSUNKLTRQSGFBEAE,Sergio Gustavo Pelaez,5,Hace 3 años,Muy buenos productos  precios acordes al mercado. Muy buena atención.,Muchas gracias! Nos alegra un montón saber que la calidad cumplió con tus expectativas. Cuidamos cada detalle pensando en ustedes.
ChZDSUhNMG9nS0VJQ0FnSURSbVlpelVnEAE,Cromi Argentina,5,Hace 3 años,Excelente,Nos encanta saber que quedaste satisfecho con el resultado. Agradecemos enormemente tu recomendación en Google
ChZDSUhNMG9nS0VJQ0FnSUNoeDVQd2JBEAE,Oscar Alberto Ortiz,5,Hace 3 años,Excelente atencion y productos de 1ra.,Hola! Nos alegraste el día con tu comentario. Es un gusto saber que todo fue impecable. Te esperamos pronto con los brazos abiertos.
ChZDSUhNMG9nS0VJQ0FnSURCNWFhWlhREAE,Matias Tejeda,5,Hace 3 años,,Muchas gracias por la confianza! Nos pone muy felices leer opiniones como la tuya. ¡Nos vemos la próxima!
ChdDSUhNMG9nS0VJQ0FnSURCMmR5R3BRRRAB,Joaquin Leguizamon,5,Hace 3 años,,Gracias!
ChZDSUhNMG9nS0VJQ0FnSUMtM3JpSE5BEAE,FEDERICO PAES,5,Hace 3 años,,Muchas gracias!
ChZDSUhNMG9nS0VJQ0FnSURldVk3aUZREAE,Marcos González Brughetti,5,Hace 3 años,,Muchas gracias!
ChdDSUhNMG9nS0VJQ0FnSUNlaFlmUzBnRRAB,Ricardo Viu,5,Hace 3 años,,Muchas gracias!
ChZDSUhNMG9nS0VJQ0FnSUNPdk5TS1VREAE,Enri Ch,5,Hace 4 años,Muy buena atención,Muchas gracias!
ChZDSUhNMG9nS0VJQ0FnSUQyaGQzUkhBEAE,Gabriel Alejandro Barrera,5,Hace 4 años,,Gracias!
ChdDSUhNMG9nS0VJQ0FnSUQyNHZ2TzFBRRAB,Maria Laura Rebagliati,5,Hace 4 años,,Gracias por reconocernos!
ChdDSUhNMG9nS0VJQ0FnSUMyemZyZWpRRRAB,Juan Carlos Alfonzo,5,Hace 4 años,,Gracias por reconocernos!
ChZDSUhNMG9nS0VJQ0FnSURtcGVfZUxnEAE,Juan Sola,5,Hace 4 años,,Gracias por reconocernos!
ChdDSUhNMG9nS0VJQ0FnSURtdHMtNDRnRRAB,Vanesa Bettalio,5,Hace 4 años,Exelente atención,Gracias por reconocernos!
ChdDSUhNMG9nS0VJQ0FnSURHX3V2NjFBRRAB,lachuchy QUINTANA,5,Hace 4 años,Muy bueno todo,Gracias por reconocernos!
ChZDSUhNMG9nS0VJQ0FnSUNHNzllbUJ3EAE,agustin bolzani,5,Hace 4 años,,Gracias por reconocernos!
ChdDSUhNMG9nS0VJQ0FnSUNHelpfMjRnRRAB,Nahii Benitez,5,Hace 4 años,"Excelente servicio, buenos precios, excelente calidad, lugar hermoso y muy cómodo",Gracias por reconocernos!
ChZDSUhNMG9nS0VJQ0FnSUNHc2J5T0ZBEAE,leo del intento,5,Hace 4 años,,Gracias por reconocernos!
ChZDSUhNMG9nS0VJQ0FnSUNHMnFXcUlREAE,Jorge Aparicio,5,Hace 4 años,,Gracias por reconocernos!
Ci9DQUlRQUNvZENodHljRjlvT2xKMFl5MU1URlJWYlVGU2EwUmFhMGxNWkRWMk0zYxAB,Gui Genitti,5,Hace 4 meses,Muy buena y rapida atención.,Agradecemos de corazón tu mensaje! Saber que te fuiste conforme nos llena de satisfacción. ¡Te esperamos pronto de vuelta!
ChZDSUhNMG9nS0VJQ0FnSUM2OU4zc1FBEAE,Arnaldo Gomez,5,Hace 5 años,,Gracias por reconocernos!
ChdDSUhNMG9nS0VJQ0FnSURxd2Y3eWd3RRAB,Gabriel Liberto,5,Hace 5 años,,Gracias por reconocernos!
ChZDSUhNMG9nS0VJQ0FnSURxOXN2ZmRREAE,Fede Paz,5,Hace 5 años,,"Gracias Fede,"
ChZDSUhNMG9nS0VJQ0FnSUNxX19ybFBREAE,luis borda,5,Hace 5 años,Muy buena atención muy  rápida la entrega de materiales. Excelente,"Gracias, Gracias por reconocernos!"
ChZDSUhNMG9nS0VJQ0FnSUNxeHNxU1RBEAE,Fabricio Garritano,5,Hace 5 años,Super rápido y los chicos de entrega unos fenómenos,Gracias por reconocernos!
ChZDSUhNMG9nS0VJQ0FnSUNxMHZUWWRBEAE,Marcelo Alberto Swica,5,Hace 5 años,Muy bueno,Gracias por reconocernos!
ChZDSUhNMG9nS0VJQ0FnSUNxd3RXcEZREAE,Gerardo Tagliabue,5,Hace 5 años,Muy bueno el material,Gracias por reconocernos!
ChdDSUhNMG9nS0VJQ0FnSURLbl9icjBBRRAB,Sebastian Alverde,5,Hace 5 años,,Gracias por reconocernos!
ChZDSUhNMG9nS0VJQ0FnSURLNHRxbkZBEAE,Maximiliano P,5,Hace 5 años,Muy buena atención !,Gracias por reconocernos!
ChZDSUhNMG9nS0VJQ0FnSURLc1AzX1lnEAE,Diego De Amieva,5,Hace 5 años,,Gracias por reconocernos!
ChZDSUhNMG9nS0VJQ0FnSUNLbV9lZlJ3EAE,roman petronzi,5,Hace 5 años,Excelente atención y sobre todo buen trato e información a no profesionales.,Gracias por reconocernos!
ChZDSUhNMG9nS0VJQ0FnSUR5dTltemJREAE,Argos Navis,5,Hace 5 años,,Gracias por reconocernos!
ChdDSUhNMG9nS0VJQ0FnSUR5bzhfTzV3RRAB,jorge luis armando mercuri,5,Hace 5 años,,Gracias por reconocernos!
ChdDSUhNMG9nS0VJQ0FnSUN5bjduanVRRRAB,Emiliano Rosas,5,Hace 5 años,,Gracias por reconocernos!
ChZDSUhNMG9nS0VJQ0FnSUN5eThxa05nEAE,Daniel Sioma,5,Hace 5 años,De todo un poco en placas y laminados. Atencion buena. Buena playa de estacionamiento.,Gracias por reconocernos!
ChZDSUhNMG9nS0VJQ0FnSUN5eXVyQllBEAE,rafael giavino,5,Hace 5 años,"Muy bien , como siempre",Gracias por reconocernos!
ChZDSUhNMG9nS0VJQ0FnSURTdjRUOVlREAE,gaita cain,5,Hace 5 años,,Un gusto enorme atenderte! Agradecemos mucho tu recomendación y tu tiempo para calificarnos. ¡Hasta pronto!
ChZDSUhNMG9nS0VJQ0FnSURpclBIVUxREAE,Pedro Ramos,5,Hace 5 años,Excelente! Buena predisposición de los empleados. Años que compro ahí.,
ChZDSUhNMG9nS0VJQ0FnSUNpc3BhMUJREAE,gonzalo sanchez,5,Hace 5 años,"Muy buena atención y predisposición, Trabajan Con tarjeta de crédito y débito.
Tiene 12 cuotas sin interés y los protocolos para el covid.
Excelente",
ChdDSUhNMG9nS0VJQ0FnSURDbE1qQXhnRRAB,Nora Vivas,5,Hace 5 años,,
Ci9DQUlRQUNvZENodHljRjlvT2xVMlZYQTFWbUZuY1RkWk9FTjZjRWhqZG1KVE5XYxAB,Juan Cruz Mileo,5,Hace 5 horas,,Un placer atenderte! Agradecemos mucho que te hayas tomado el tiempo de dejarnos tu comentario. ¡Hasta la próxima visita!
Ci9DQUlRQUNvZENodHljRjlvT2xWaGIwOWtjM1pzUTBJeE1GZGpTVFZ1VDNkNFRuYxAB,Juan Reynoso,5,Hace 5 horas,,Muchísimas gracias! Nos llena de orgullo saber que todo salió de diez. Nos vemos la próxima vez que nos visites.
Ci9DQUlRQUNvZENodHljRjlvT2pCcmQyZHVWR1k0VjJKQlQwcFNObEpXTTFScVRFRRAB,Matias Suarez,5,Hace 5 horas,"Más que conforme con la atención y la buena predisposición que tienen siempre para los clientes, por eso siempre los vuelvo a eligir, gracias por tantas satisfacciones",Gracias por elegirnos siempre! Nos encanta ser tu opción de confianza y saber que la experiencia sigue siendo impecable. ¡Un abrazo grande!
Ci9DQUlRQUNvZENodHljRjlvT2s1WE1scDFjV2x3Vlc5NFNsQTFjVFpuT1dsVFozYxAB,Edgardo Soto,5,Hace 5 horas,Muy agradecido por la atención del personal de egger,Gracias por destacar la atención! Nos esforzamos cada día por brindar el mejor servicio y tu opinión nos confirma el camino. ¡Un abrazo!
ChZDSUhNMG9nS0VJQ0FnSUQ4LTgtTE9REAE,Benjamin Lezcano,5,Hace 6 años,,
ChdDSUhNMG9nS0VJQ0FnSUM4blkzZW9RRRAB,Fabián Anseloni,5,Hace 6 años,,
ChZDSUhNMG9nS0VJQ0FnSURjeE9qQWV3EAE,Sebastián Sota,5,Hace 6 años,,
ChdDSUhNMG9nS0VJQ0FnSURjeU1DUnlBRRAB,Ruly Bolañez,5,Hace 6 años,,
ChZDSUhNMG9nS0VJQ0FnSURjd05yQ0JnEAE,Jairo Lavorato,5,Hace 6 años,"Exelentes diseños , y trabajos garantizados",
ChdDSUhNMG9nS0VJQ0FnSURjd0tyUzl3RRAB,leandro bianco,5,Hace 6 años,,
ChZDSUhNMG9nS0VJQ0FnSUNjd2F2aVp3EAE,Rodrigo Fabbre,5,Hace 6 años,,
ChZDSUhNMG9nS0VJQ0FnSURzeGFDclV3EAE,Nicolas Onzari,5,Hace 6 años,,
ChdDSUhNMG9nS0VJQ0FnSURzcnNtTWdnRRAB,Diego Querencia,5,Hace 6 años,,
ChdDSUhNMG9nS0VJQ0FnSURzd3EtMDJBRRAB,Castillo Jorge Luis,5,Hace 6 años,Muy buena atención,
ChZDSUhNMG9nS0VJQ0FnSURzM04zYkpBEAE,CHIMULES STELLA MARIS,5,Hace 6 años,Muy buena cantidad de productos con una atención personalizada como por ejemplo la que nos brindó Patricia muy bien asesorados Al momento de realizar las compras con unos precios acordes,
ChdDSUhNMG9nS0VJQ0FnSURzbE1MOHpnRRAB,Sebastian Alexis Costa,5,Hace 6 años,Exelente atención precios y calidad de productos.,
ChZDSUhNMG9nS0VJQ0FnSURzeEllUEFREAE,Celina Divito,5,Hace 6 años,,
ChdDSUhNMG9nS0VJQ0FnSURzc0lQNjVnRRAB,Tadeo Kuligowski,5,Hace 6 años,,
ChZDSUhNMG9nS0VJQ0FnSUNzLTlDZFZ3EAE,Miguel Del Santo,5,Hace 6 años,Muy buena atención. Mucho para elegir.,
ChdDSUhNMG9nS0VJQ0FnSUNzcy1iMmdRRRAB,Adrián Kraft,5,Hace 6 años,,
ChZDSUhNMG9nS0VJQ0FnSUNzX2RTdkNnEAE,Hector Daniel Padilla,5,Hace 6 años,Muy bueno,
ChdDSUhNMG9nS0VJQ0FnSUNzNXItX19BRRAB,Matias Borda,5,Hace 6 años,Excelente atención!,
ChdDSUhNMG9nS0VJQ0FnSUNzc3F1UnN3RRAB,sergio palmisano,5,Hace 6 años,,
ChZDSUhNMG9nS0VJQ0FnSUNzeklhZ0x3EAE,Marcelo Mussis,5,Hace 6 años,,
ChZDSUhNMG9nS0VJQ0FnSURNXzdpQk5BEAE,Cristian Barisano,5,Hace 6 años,,
ChZDSUhNMG9nS0VJQ0FnSURNcjRiZFF3EAE,nicolas barnechea,5,Hace 6 años,,
ChZDSUhNMG9nS0VJQ0FnSURNZzhiUlZREAE,Pablo Vaioli,5,Hace 6 años,,
ChZDSUhNMG9nS0VJQ0FnSURNd0tTOVBBEAE,sebastian gonzalez,5,Hace 6 años,,
ChdDSUhNMG9nS0VJQ0FnSUNNNzVlVnl3RRAB,Eric Bertocchi,5,Hace 6 años,,
ChZDSUhNMG9nS0VJQ0FnSUNNdF9tcUx3EAE,Ignacio Gogenola,5,Hace 6 años,,
ChdDSUhNMG9nS0VJQ0FnSUNNcF9hOWt3RRAB,Adolfo Fabré,5,Hace 6 años,"Pronta y valiosa atención, la amabilidad de Patricia y Cía. hacen agradable las compras !!!",
ChdDSUhNMG9nS0VJQ0FnSUNNX2FLdzVRRRAB,ferxu algañaraz,5,Hace 6 años,Muy buena atención. Muy amables los empleados. Buen sitio para comprar,
ChZDSUhNMG9nS0VJQ0FnSUNNMWNmelR3EAE,assali89,5,Hace 6 años,,
ChZDSUhNMG9nS0VJQ0FnSUNNaVlYNGNBEAE,Victor Henderson,5,Hace 6 años,,
ChZDSUhNMG9nS0VJQ0FnSUQwellXSFZBEAE,Noelia Sosa,5,Hace 6 años,"El lugar es hermoso y hay muchísima variedad de melaminas, aglomerados, herrajes, de todo!!.Pero lo mejor es la atención, toda la gente del lugar fué super amable.Fuo con mi bebé y me ofrecieron asiento y se preocuparon de que esté cómoda en todo momento. Además en caso de necesitar asesoramiento son super amables. La verdad recomiendo el lugar por quienes atienden y los productos de muy buena calidad y variedad.",
ChdDSUhNMG9nS0VJQ0FnSUMwMi16RHBBRRAB,Carlos Alberto Sambeth,5,Hace 6 años,Buena atención,
ChZDSUhNMG9nS0VJQ0FnSUMwc0ppZ1JBEAE,Lucrecia Portarrieu,5,Hace 6 años,,
ChZDSUhNMG9nS0VJQ0FnSURVODZHS1pnEAE,Ariel Barandica,5,Hace 6 años,Genial el lugar .... moderno y muy comodo,
Ci9DQUlRQUNvZENodHljRjlvT25oVk5tVnNPRlZ5VW1oR1pEaEtTMkZyTTBaNGQzYxAB,Sebastian Frontini,5,Hace 6 meses,,"Gracias Sebastian, te esperamos nuevamente para seguir apoyandote en tus proyectos."
Ci9DQUlRQUNvZENodHljRjlvT2kxdFJFOVZkSGRQU1daR2NWcFhWbkY1U3pod1NHYxAB,Diego Acosta,5,Hace 6 horas,,Muchas gracias! Nos alegra un montón saber que la calidad cumplió con tus expectativas. Cuidamos cada detalle pensando en ustedes.
Ci9DQUlRQUNvZENodHljRjlvT2kxaGRtZGhPVUpJU0RWRlRYbzVRbTR5VkVGck1YYxAB,diego zara,5,Hace 6 horas,"Excelente lugar, productos variados, buena atención",Gracias por las estrellas y la buena onda! Acá estamos para cuando decidas volver. ¡Que tengas un excelente día!
ChdDSUhNMG9nS0VJQ0FnSURVcmRubXh3RRAB,Florencia Poggio,5,Hace 7 años,,
ChZDSUhNMG9nS0VJQ0FnSURVemIyeFZnEAE,Juan Néstor Gil,5,Hace 7 años,Excelente atención,
ChdDSUhNMG9nS0VJQ0FnSURVdWE2b2tBRRAB,eduardo benaglio 10,5,Hace 7 años,,
ChdDSUhNMG9nS0VJQ0FnSURVaHVfSnNnRRAB,roberto gomez,5,Hace 7 años,,
ChdDSUhNMG9nS0VJQ0FnSUNVamRyNndRRRAB,Ariel Maderna,5,Hace 7 años,Excelente lugar te sentís de la empresa,
ChdDSUhNMG9nS0VJQ0FnSUNVX3NYMHhBRRAB,Leo Ruiz,5,Hace 7 años,,
ChZDSUhNMG9nS0VJQ0FnSUNZcGNEbE1REAE,alicia corona,5,Hace 7 años,Buen precio,
ChdDSUhNMG9nS0VJQ0FnSUM0dXNfWG13RRAB,Ale Szucsich,5,Hace 7 años,,
ChZDSUhNMG9nS0VJQ0FnSUM0dXN5NlFREAE,Priscila Willwerth,5,Hace 7 años,Exelente atención de parte de Carlos.,
ChZDSUhNMG9nS0VJQ0FnSUM0cUwyYVFBEAE,ricardo pellicer,5,Hace 7 años,,
ChZDSUhNMG9nS0VJQ0FnSURZM3Azck5BEAE,Martin Correia Dias,5,Hace 7 años,,
ChdDSUhNMG9nS0VJQ0FnSUNZNzliTF9nRRAB,Tomas Trebec,5,Hace 7 años,,
ChZDSUhNMG9nS0VJQ0FnSUNZMlpTVUFnEAE,Juan José Calderari,5,Hace 7 años,Atención 10 puntos. Seriedad,
ChdDSUhNMG9nS0VJQ0FnSUNZcXF1V3lBRRAB,JOSE LUIS VILLANUEVA,5,Hace 7 años,Excelente lugar para la compra de material  relacionado con la madera!!,
ChZDSUhNMG9nS0VJQ0FnSUNZaXMyX05nEAE,Jorge Kuzmicki,5,Hace 7 años,"Excelente centro, mucha contención de los alumnos. Muy recomendables",
ChdDSUhNMG9nS0VJQ0FnSUNZc3RPQm1RRRAB,Martin Paz,5,Hace 7 años,Muy buena jente,
ChZDSUhNMG9nS0VJQ0FnSUNZNHYtemFBEAE,Mariano Alvarez,5,Hace 7 años,,
ChZDSUhNMG9nS0VJQ0FnSURvMjh1MUVREAE,mariano alfredo evangelista nuñez,5,Hace 7 años,,
ChZDSUhNMG9nS0VJQ0FnSURvMDVLSlBnEAE,la tranquera asador city bell,5,Hace 7 años,Todo de diez,
ChZDSUhNMG9nS0VJQ0FnSURvc09mMkl3EAE,Alejandro Lemos,5,Hace 7 años,,
ChZDSUhNMG9nS0VJQ0FnSUNvcy1TaVhREAE,Silvia Bruno,5,Hace 7 años,Excelente!!,
ChdDSUhNMG9nS0VJQ0FnSUNvclp1YjdRRRAB,Ana Carolina Reguera,5,Hace 7 años,,
ChZDSUhNMG9nS0VJQ0FnSUNvb2U2LUhREAE,Susana Cristina Ponce,5,Hace 7 años,,
ChZDSUhNMG9nS0VJQ0FnSUNvbHRiZkZBEAE,Hugo Dorado,5,Hace 7 años,"Muy lindo todo, la atención personalizada es excelente",
ChdDSUhNMG9nS0VJQ0FnSUNvaEtuVV9RRRAB,Bárbara Ochoa,5,Hace 7 años,,
ChdDSUhNMG9nS0VJQ0FnSUNvLU5hajl3RRAB,ML PLAK,5,Hace 7 años,,
ChdDSUhNMG9nS0VJQ0FnSURJXzRhMF93RRAB,HERNAN MENDEZ,5,Hace 7 años,Muy buena atención!!,
ChZDSUhNMG9nS0VJQ0FnSURJbjUtZFRBEAE,hugo rossi,5,Hace 7 años,,
ChZDSUhNMG9nS0VJQ0FnSURJejZxQ0l3EAE,Oscar F,5,Hace 7 años,"Excelente atención, Patricia una paciencia!!",
ChZDSUhNMG9nS0VJQ0FnSURJOThiU1Z3EAE,Francisco Murgolo,5,Hace 7 años,Muy buena atención,
ChZDSUhNMG9nS0VJQ0FnSURJLS16VFl3EAE,Luis Rodriguez,5,Hace 7 años,Excelente atención,
ChdDSUhNMG9nS0VJQ0FnSURJZzdhRDh3RRAB,laura ferrarini,5,Hace 7 años,"Rápido,dinámico.
Compramos nos asesoraron y nos cortaron la madera!",
ChZDSUhNMG9nS0VJQ0FnSURJNWJ2YkR3EAE,Leticia Moral,5,Hace 7 años,"Excelente atención del personal del local de avda 72, asesoramiento, ayuda técnica. Todo perfecto. Rapida entrega. Su empleada Patricia un ejemplo de atención al público.",
ChZDSUhNMG9nS0VJQ0FnSURJaGZDamZREAE,German Puga,5,Hace 7 años,,
ChZDSUhNMG9nS0VJQ0FnSURJcWFqNEp3EAE,Cristina Pelagati,5,Hace 7 años,,
ChdDSUhNMG9nS0VJQ0FnSURJa3B2cndBRRAB,martin mostajo (CHIQUITO),5,Hace 7 años,"buena atención y te sacan todas las dudas sobre sus producto, la cordialidad del personal se muestran y reflejan en gran servicio.
fui atendido por Carlos, que hasta me asesoró para mejorar el corte de las tablas y gastar menos. eso refleja un gran servicio!!",
ChZDSUhNMG9nS0VJQ0FnSUNJcF9HNk9BEAE,Martin Prado,5,Hace 7 años,,
ChZDSUhNMG9nS0VJQ0FnSUNJbmU2U0lREAE,Sergio Dallapiccola,5,Hace 7 años,,
ChdDSUhNMG9nS0VJQ0FnSUNJdFlxUV93RRAB,Diego Trejo,5,Hace 7 años,,
ChZDSUhNMG9nS0VJQ0FnSUNvaGZlYUlREAE,Alejandro Salvo,5,Hace 7 años,Excelente,
ChZDSUhNMG9nS0VJQ0FnSUNJdHRhN0RREAE,Adrian Pardini,5,Hace 7 años,,
ChZDSUhNMG9nS0VJQ0FnSUR3cXEzZ1ZBEAE,Miguel villafañe,5,Hace 7 años,Buena atencion,
ChdDSUhNMG9nS0VJQ0FnSUR3MEpQQTR3RRAB,Sergio Burcatt,5,Hace 7 años,todo para construir muebles placa etc etc,
ChZDSUhNMG9nS0VJQ0FnSUR3cHJlek5BEAE,Diego Magariños,5,Hace 7 años,,
ChdDSUhNMG9nS0VJQ0FnSUR3OG9YTnJBRRAB,Rafael Emilio Rausch,5,Hace 7 años,Rápida y buena atención,
ChdDSUhNMG9nS0VJQ0FnSURBd3R1MnVBRRAB,matias cavallaro,5,Hace 7 años,Buena atención,
ChZDSUhNMG9nS0VJQ0FnSURBLWJTa1N3EAE,leonardo Sters,5,Hace 7 años,,
ChdDSUhNMG9nS0VJQ0FnSURneFBfMXFnRRAB,Adrian Campos,5,Hace 7 años,,
ChZDSUhNMG9nS0VJQ0FnSURBNHZYdElREAE,Marcelo Diaz,5,Hace 7 años,,
ChdDSUhNMG9nS0VJQ0FnSUN3cE9EUnJRRRAB,Ariel Addadian,5,Hace 8 años,Solucionaron un problema que se había generado en el emporio,
ChdDSUhNMG9nS0VJQ0FnSURBbkpTaGx3RRAB,Diego Mota,5,Hace 8 años,,
ChdDSUhNMG9nS0VJQ0FnSUNnd3ZEV2hBRRAB,ROBERTO CARLOS MAUREGUI,5,Hace 8 años,,
ChZDSUhNMG9nS0VJQ0FnSURRcXBUUU5BEAE,Maria Laura Carrizo,5,Hace 8 años,,
ChdDSUhNMG9nS0VJQ0FnSUN3eWFxUWtnRRAB,Adriana Sandez,5,Hace 8 años,"Hola , nuestra experiencia es buena ,  pero también es como en todos lados algunas cosas tiene buen precios y otra se le va un poquito la mano , sólo es cuestión de buscar precios que nos convenga ,  como fue y será toda la vida !!! Cada uno obtiene su propia experiencia yendo a chusmear,  a nosotros nos gusta también xq son muy amables al atender , hace muchos años que vamos 😉😁.",
ChdDSUhNMG9nS0VJQ0FnSURndm9EbmlnRRAB,Mario Cilento,5,Hace 8 años,Muy buena atencion,
ChdDSUhNMG9nS0VJQ0FnSUNReU5HNzNnRRAB,Guillermo De Guida,5,Hace 8 años,,
ChZDSUhNMG9nS0VJQ0FnSUNBeG9LNkRnEAE,Hector A.,5,Hace 8 años,Excelente trato!!,
ChdDSUhNMG9nS0VJQ0FnSUNnXy1iN3FBRRAB,nahuu dagnone,5,Hace 8 años,"muy bueno todo !!!!!! excelente , todo esta muy bien",
ChdDSUhNMG9nS0VJQ0FnSUNBemV2S2tnRRAB,Osvaldo Sagastibelza,5,Hace 8 años,"Realicé un curso de nivel inicial para melamina y no pude encontrar cosas malas para criticar negativamente. Desde la temática, los contenidos, los materiales y herramientas, la predisposición de Ernesto (un profe como los de antes, bueno bueno!) para explicar todo sin secretos. La atención brindada para evacuar dudas o la recepción, la pasión de Patricia por hacernos sentir a gusto, abriendo lo que yo considero que es su casa, porque se sentía de esa manera, demuestra que no todo está perdido. Hay gente que ama lo que hace y que además de mantener un negocio, comparte el conocimiento para que otros también puedan crecer. Un curso gratuito que se paga solo, con lo aprendido. Muchas gracias y espero novedades para el próximo curso.",
ChdDSUhNMG9nS0VJQ0FnSURnMnYtb3ZBRRAB,Miguel Colavita,5,Hace 8 años,"Acabo de hacer el curso básico de armado de muebles. Excelente atención, una organización impecable por parte de Patricia y el profesor Ernesto una maravilla, de esos maestros que no se guardan ningún secreto y comparten toda su sabiduría y conocimientos a nosotros los interesados en aprender. Muchas gracias y estamos esperando el próximo curso. Miguel",
ChZDSUhNMG9nS0VJQ0FnSURBcFliU01BEAE,Lore,5,Hace 8 años,"Participè en el curso de carpinteria, dictado por Ernesto. Excelente profesor, muy útil lo enseñado, de manera clara y concisa.  Asimismo, la atención que nos brindó Patricia también fué excelente y muy amable. Muchas gracias. Y Espero que se realize el segundo módulo.",
ChZDSUhNMG9nS0VJQ0FnSUNnMUxxRmNREAE,romina amalla,5,Hace 8 años,"Hice el curso de armador de muebles,la verdad excelente!!!!!Ernesto un profe barbaro.
Muy buena atencion ,Pato espero ansiosa el segundo módulo.Gracias por todo",
ChZDSUhNMG9nS0VJQ0FnSURRM2RuVkR3EAE,Yanina Quiroga,5,Hace 8 años,"Realize el curso de armador , exelente ernesto!! Quiero seguir realizando los proximos cursos... la dueña excelente... la atencion de ellos increible!! Da gusto ir a realizar los cursos",
ChdDSUhNMG9nS0VJQ0FnSURBZ09uNnpBRRAB,matias suarez,5,Hace 8 años,"MUY conforme con la atencion tanto en la parte de ventas , caja y entrega de materiales! Tienen la mejor predisposicion siempre por eso los elijo. Saludos",
ChZDSUhNMG9nS0VJQ0FnSUN3eE1yVEtREAE,Gabriel Oyola,5,Hace 8 años,Muy buena atencion,
ChdDSUhNMG9nS0VJQ0FnSURBcVpqNnJnRRAB,Gustavo Daniel Savoretti,5,Hace 8 años,,
